time_diff,time_sec
-235.0,71332.0
-284.0,71236.0
-377.0,71327.0
-222.0,71236.0
-295.0,71332.0
48.0,61044.0
-564.0,74267.0
170.0,78928.0
-514.0,74267.0
-382.0,65805.0
-155.0,65876.0
-33.0,64157.0
-538.0,64220.0
-96.0,64220.0
567.0,64220.0
-475.0,64157.0
477.0,25672.0
159.0,25610.0
-265.0,29238.0
-371.0,3366.0
121.0,1045.0
-42.0,78255.0
-188.0,67332.0
-137.0,67281.0
196.0,66948.0
-599.0,9529.0
92.0,85508.0
-409.0,83621.0
-428.0,83621.0
-442.0,83621.0
588.0,83621.0
-542.0,9529.0
-217.0,46078.0
-265.0,46078.0
115.0,41620.0
-148.0,48385.0
84.0,57448.0
-481.0,78157.0
134.0,41620.0
133.0,78417.0
-67.0,33982.0
-362.0,83060.0
-1.0,33916.0
-473.0,33316.0
97.0,86327.0
399.0,74594.0
461.0,42319.0
154.0,75649.0
112.0,75649.0
248.0,72554.0
-224.0,66518.0
440.0,56212.0
300.0,56212.0
-290.0,69249.0
-523.0,50157.0
-273.0,72204.0
110.0,64746.0
373.0,56672.0
-403.0,50157.0
-247.0,63704.0
-413.0,34763.0
13.0,75524.0
22.0,63241.0
44.0,63241.0
173.0,83752.0
62.0,81170.0
-319.0,79120.0
574.0,70475.0
-270.0,79120.0
398.0,35500.0
158.0,35097.0
-454.0,84287.0
139.0,79507.0
-108.0,12082.0
84.0,79562.0
101.0,87.0
-82.0,11620.0
-110.0,4217.0
-568.0,4840.0
78.0,9566.0
-105.0,77353.0
-488.0,8641.0
-177.0,77353.0
-92.0,4217.0
2.0,87.0
11.0,9747.0
370.0,87.0
-24.0,11620.0
-286.0,77353.0
-69.0,7592.0
51.0,3935.0
-43.0,2479.0
-70.0,4192.0
-99.0,51453.0
-34.0,51453.0
-198.0,50546.0
409.0,82747.0
-317.0,14324.0
162.0,54300.0
-513.0,4671.0
509.0,21599.0
-367.0,38086.0
163.0,67093.0
580.0,21599.0
546.0,21562.0
226.0,38102.0
249.0,30457.0
81.0,30457.0
434.0,52340.0
470.0,55895.0
554.0,38364.0
-198.0,35644.0
49.0,73514.0
-99.0,59652.0
404.0,43108.0
74.0,42129.0
44.0,37852.0
160.0,66346.0
215.0,69558.0
-447.0,59127.0
-576.0,68488.0
300.0,66346.0
-522.0,32854.0
267.0,68440.0
242.0,66346.0
-324.0,34847.0
178.0,50902.0
21.0,73514.0
266.0,69558.0
-261.0,71081.0
73.0,71740.0
366.0,43108.0
313.0,38082.0
-20.0,74676.0
547.0,38328.0
438.0,38364.0
274.0,38121.0
152.0,85061.0
-203.0,51368.0
255.0,50948.0
-202.0,52705.0
-130.0,51368.0
547.0,34231.0
150.0,64347.0
301.0,34525.0
251.0,34525.0
-246.0,55174.0
273.0,61850.0
-285.0,55174.0
-234.0,55174.0
175.0,56771.0
-244.0,72984.0
-523.0,77837.0
-19.0,49784.0
-552.0,81251.0
-444.0,58476.0
214.0,73455.0
254.0,58476.0
-588.0,79140.0
-146.0,73030.0
324.0,70105.0
-157.0,74374.0
-51.0,84703.0
-283.0,60875.0
-16.0,84703.0
-254.0,60875.0
431.0,78859.0
445.0,73740.0
-50.0,65505.0
127.0,73740.0
-506.0,55571.0
-61.0,57641.0
72.0,39824.0
-560.0,58284.0
31.0,51655.0
-458.0,58284.0
-418.0,55571.0
-84.0,78695.0
-542.0,80866.0
-493.0,80866.0
-99.0,81801.0
-220.0,81801.0
-44.0,81801.0
-134.0,57621.0
117.0,68315.0
-131.0,68138.0
-29.0,83343.0
-77.0,83343.0
-84.0,70654.0
-314.0,68138.0
284.0,56292.0
-98.0,70654.0
-353.0,41020.0
-415.0,70490.0
-90.0,65504.0
-284.0,41020.0
6.0,47712.0
-541.0,63169.0
-167.0,65504.0
-396.0,63169.0
200.0,48224.0
-573.0,56565.0
376.0,51563.0
13.0,73430.0
68.0,57608.0
-105.0,50786.0
107.0,45637.0
-324.0,50786.0
404.0,38893.0
434.0,34520.0
336.0,34214.0
-416.0,68939.0
-310.0,68939.0
-345.0,42633.0
-298.0,42633.0
567.0,69736.0
360.0,61092.0
-296.0,53966.0
54.0,67363.0
342.0,2725.0
-348.0,2103.0
582.0,78024.0
108.0,40455.0
-247.0,2103.0
183.0,76496.0
24.0,67906.0
13.0,70106.0
286.0,70106.0
41.0,67906.0
57.0,70106.0
-263.0,70789.0
193.0,75714.0
128.0,80191.0
59.0,48184.0
469.0,38352.0
274.0,50614.0
-389.0,34863.0
50.0,35239.0
314.0,50614.0
-597.0,46685.0
21.0,72924.0
497.0,65200.0
-296.0,35064.0
371.0,62406.0
506.0,68485.0
-61.0,81472.0
-500.0,49575.0
-549.0,37719.0
-481.0,49575.0
-534.0,38716.0
424.0,60921.0
139.0,53734.0
-69.0,48465.0
241.0,77093.0
376.0,13497.0
325.0,65340.0
77.0,59005.0
-582.0,73725.0
109.0,71503.0
351.0,54892.0
326.0,13497.0
-594.0,53525.0
362.0,55225.0
92.0,4215.0
-88.0,12391.0
347.0,31002.0
484.0,11382.0
-576.0,53525.0
-200.0,66520.0
-169.0,42426.0
-477.0,82824.0
-144.0,12391.0
-290.0,70940.0
-305.0,70940.0
311.0,66351.0
-121.0,65070.0
-49.0,56818.0
-63.0,56818.0
-62.0,75066.0
-326.0,43595.0
-330.0,76472.0
-321.0,43550.0
-366.0,43595.0
-281.0,43550.0
143.0,69172.0
-474.0,75164.0
-124.0,50736.0
-304.0,76472.0
51.0,51904.0
355.0,68104.0
-373.0,52953.0
-346.0,52953.0
-577.0,55035.0
-158.0,85588.0
-6.0,42911.0
115.0,71030.0
-82.0,63570.0
-43.0,63570.0
246.0,63597.0
269.0,63597.0
-384.0,69504.0
219.0,66932.0
-48.0,57963.0
-446.0,46691.0
-316.0,58231.0
-60.0,57963.0
79.0,54129.0
-328.0,58231.0
37.0,54129.0
-407.0,51983.0
-537.0,51983.0
-409.0,61312.0
-517.0,83400.0
154.0,72412.0
352.0,61553.0
-473.0,61312.0
95.0,50620.0
295.0,83400.0
135.0,56894.0
-420.0,61312.0
159.0,74000.0
73.0,78420.0
-41.0,65747.0
310.0,63417.0
260.0,63417.0
171.0,63417.0
148.0,49407.0
-539.0,70235.0
-444.0,70986.0
-391.0,70235.0
-303.0,70235.0
113.0,29285.0
418.0,45090.0
280.0,83923.0
401.0,45090.0
43.0,82485.0
18.0,82485.0
-274.0,8007.0
-369.0,71242.0
84.0,29285.0
152.0,34809.0
153.0,71280.0
333.0,74640.0
221.0,33651.0
426.0,33651.0
282.0,68005.0
325.0,69628.0
261.0,48288.0
-446.0,69250.0
83.0,74004.0
101.0,71317.0
-569.0,37317.0
37.0,65544.0
21.0,55060.0
369.0,69250.0
459.0,37317.0
-61.0,55060.0
-432.0,63025.0
-393.0,70410.0
337.0,74185.0
-57.0,41763.0
207.0,72918.0
-461.0,63025.0
-118.0,62719.0
-193.0,66249.0
-178.0,47591.0
-101.0,70417.0
-120.0,70417.0
-148.0,47591.0
409.0,78301.0
519.0,63205.0
-17.0,63339.0
207.0,42816.0
-57.0,63339.0
65.0,50886.0
547.0,54122.0
-567.0,52218.0
114.0,55795.0
129.0,56415.0
53.0,54092.0
136.0,54469.0
245.0,49142.0
150.0,49811.0
111.0,50315.0
-158.0,54073.0
-86.0,47360.0
364.0,58958.0
-64.0,74782.0
-75.0,71049.0
-155.0,66961.0
287.0,75140.0
137.0,78137.0
272.0,79359.0
-77.0,79508.0
324.0,75140.0
-95.0,79508.0
-107.0,74655.0
247.0,79359.0
6.0,77979.0
420.0,75972.0
-108.0,78626.0
-141.0,83186.0
263.0,80031.0
-263.0,60256.0
343.0,75140.0
-389.0,68908.0
-320.0,68908.0
-402.0,68990.0
-459.0,78385.0
-471.0,68990.0
-452.0,78477.0
-551.0,78477.0
-360.0,78385.0
152.0,33652.0
-178.0,33652.0
52.0,47981.0
175.0,53712.0
-122.0,45990.0
-147.0,45990.0
426.0,61523.0
-406.0,48999.0
-536.0,49056.0
-463.0,49056.0
137.0,54260.0
147.0,51811.0
-308.0,61523.0
155.0,58185.0
-260.0,59736.0
-479.0,48999.0
355.0,73325.0
-154.0,71803.0
-202.0,68878.0
-124.0,72564.0
525.0,77966.0
94.0,59460.0
-49.0,42491.0
161.0,73519.0
437.0,69208.0
-293.0,71803.0
-242.0,68878.0
-548.0,76231.0
-477.0,67033.0
114.0,55052.0
127.0,2765.0
210.0,68019.0
-347.0,55052.0
-220.0,55052.0
157.0,2735.0
109.0,38272.0
-474.0,57932.0
242.0,76619.0
368.0,70995.0
4.0,1881.0
223.0,1881.0
-23.0,80118.0
474.0,70527.0
457.0,77294.0
478.0,77294.0
286.0,77656.0
-549.0,68569.0
-298.0,51725.0
493.0,52498.0
-89.0,54321.0
-280.0,50224.0
-210.0,54321.0
-487.0,78427.0
-121.0,54321.0
-508.0,51935.0
-422.0,52184.0
-147.0,66535.0
353.0,46648.0
-178.0,66566.0
-19.0,50546.0
-360.0,81512.0
391.0,52822.0
282.0,73570.0
465.0,69100.0
26.0,69906.0
534.0,69100.0
-83.0,81453.0
502.0,65261.0
-265.0,58507.0
-88.0,69906.0
20.0,64406.0
-584.0,58507.0
327.0,64805.0
-212.0,58507.0
538.0,65261.0
-439.0,49071.0
38.0,72164.0
-235.0,52233.0
90.0,38634.0
137.0,72877.0
125.0,78769.0
203.0,58861.0
221.0,58861.0
544.0,81565.0
173.0,79339.0
566.0,81565.0
132.0,79339.0
-382.0,51882.0
504.0,81565.0
275.0,80848.0
248.0,80848.0
-481.0,70029.0
386.0,69162.0
-455.0,77926.0
362.0,74502.0
-390.0,65395.0
-425.0,66230.0
164.0,75157.0
80.0,76004.0
-495.0,47947.0
-6.0,74728.0
99.0,50075.0
337.0,44730.0
-117.0,57782.0
564.0,64543.0
-111.0,60315.0
-260.0,4898.0
-92.0,42145.0
-157.0,59875.0
-285.0,61570.0
411.0,40132.0
-30.0,66807.0
257.0,75582.0
178.0,65954.0
-58.0,66807.0
547.0,70700.0
-261.0,50763.0
269.0,70700.0
-281.0,44259.0
216.0,70769.0
233.0,70769.0
-106.0,47791.0
-46.0,82101.0
-14.0,77034.0
220.0,79151.0
-309.0,76704.0
541.0,58292.0
-353.0,69305.0
111.0,68209.0
-1.0,41289.0
-309.0,75037.0
187.0,83789.0
-18.0,83789.0
39.0,83789.0
-71.0,83789.0
-137.0,83789.0
3.0,83789.0
188.0,52556.0
-46.0,83789.0
-486.0,42178.0
85.0,83789.0
114.0,83789.0
-187.0,83789.0
-252.0,75176.0
431.0,78094.0
-497.0,48071.0
-268.0,69014.0
345.0,78094.0
-572.0,42178.0
-226.0,69014.0
486.0,53082.0
59.0,83789.0
-146.0,79106.0
-374.0,67127.0
-336.0,35214.0
-164.0,44728.0
-498.0,56232.0
-294.0,35214.0
475.0,67127.0
-185.0,44728.0
275.0,63943.0
-552.0,56232.0
412.0,64718.0
-339.0,64718.0
-590.0,69292.0
361.0,74960.0
-536.0,59416.0
-283.0,40007.0
481.0,49476.0
147.0,44882.0
-349.0,61570.0
259.0,75781.0
-545.0,74960.0
83.0,75723.0
18.0,64262.0
-311.0,40007.0
18.0,52938.0
262.0,76281.0
-74.0,73565.0
243.0,74182.0
342.0,78689.0
269.0,76783.0
191.0,76259.0
-442.0,75901.0
281.0,73076.0
115.0,76985.0
309.0,76891.0
-244.0,52874.0
-218.0,52874.0
292.0,75232.0
-17.0,75220.0
239.0,76783.0
-562.0,75514.0
-138.0,79524.0
224.0,78071.0
-445.0,71914.0
-40.0,57276.0
84.0,57367.0
303.0,77128.0
-189.0,50604.0
323.0,82949.0
-388.0,50604.0
-231.0,82021.0
65.0,82949.0
-502.0,83701.0
-191.0,71846.0
-71.0,76155.0
-140.0,71846.0
-421.0,73405.0
430.0,63965.0
51.0,69662.0
239.0,69662.0
122.0,69662.0
577.0,69662.0
149.0,69662.0
-70.0,54478.0
20.0,73041.0
0.0,71689.0
321.0,48655.0
-345.0,48655.0
32.0,64461.0
-186.0,49934.0
-243.0,55240.0
11.0,71689.0
3.0,64461.0
-88.0,65781.0
-290.0,73041.0
-251.0,73041.0
419.0,71421.0
-126.0,35232.0
525.0,49116.0
-112.0,38624.0
-154.0,38624.0
-545.0,50453.0
-7.0,53202.0
-43.0,57626.0
496.0,47766.0
114.0,65868.0
137.0,66572.0
51.0,44566.0
178.0,58032.0
143.0,58032.0
275.0,36799.0
396.0,77502.0
-6.0,66762.0
-24.0,66762.0
111.0,73920.0
-180.0,78975.0
120.0,72174.0
171.0,72123.0
-211.0,78975.0
-179.0,56723.0
-275.0,58553.0
0.0,38405.0
65.0,38405.0
20.0,38405.0
364.0,36626.0
327.0,36626.0
-101.0,42417.0
-432.0,50343.0
-400.0,45087.0
-383.0,50343.0
404.0,45287.0
333.0,46478.0
589.0,65573.0
571.0,59839.0
490.0,73063.0
305.0,72803.0
567.0,84423.0
450.0,73063.0
136.0,70707.0
63.0,72724.0
82.0,72724.0
25.0,41602.0
142.0,41485.0
44.0,62356.0
-308.0,38321.0
-151.0,62356.0
507.0,62356.0
85.0,78010.0
-140.0,76790.0
232.0,48038.0
171.0,46769.0
192.0,46061.0
15.0,44766.0
-598.0,75810.0
355.0,72872.0
-44.0,65329.0
-292.0,58257.0
583.0,68772.0
-330.0,51134.0
211.0,66140.0
-284.0,45351.0
405.0,45351.0
-543.0,58347.0
554.0,62805.0
-199.0,47131.0
156.0,60584.0
-346.0,78813.0
-413.0,63509.0
-52.0,78813.0
-448.0,70232.0
-433.0,63509.0
-552.0,75786.0
-447.0,75786.0
-425.0,75786.0
-101.0,64497.0
-473.0,70232.0
-130.0,64497.0
115.0,43780.0
-525.0,73483.0
105.0,55902.0
324.0,55902.0
494.0,64873.0
-448.0,73483.0
108.0,64669.0
-556.0,53867.0
-148.0,58416.0
-17.0,65073.0
10.0,49330.0
466.0,68548.0
81.0,43780.0
-139.0,44604.0
-391.0,68926.0
-461.0,46530.0
-157.0,44604.0
27.0,2220.0
-14.0,2220.0
-476.0,46530.0
98.0,50363.0
-21.0,2313.0
278.0,71938.0
-426.0,64979.0
-218.0,1554.0
304.0,84862.0
-5.0,1314.0
-12.0,84237.0
-20.0,1314.0
16.0,84237.0
201.0,50363.0
505.0,51224.0
34.0,61858.0
-554.0,74654.0
-414.0,74654.0
-464.0,73039.0
585.0,66436.0
103.0,74344.0
-346.0,51613.0
148.0,74808.0
407.0,63469.0
266.0,75596.0
-439.0,73039.0
-254.0,35863.0
130.0,72314.0
574.0,36198.0
122.0,72901.0
-265.0,64142.0
-250.0,64142.0
-283.0,54503.0
-130.0,67222.0
-251.0,34877.0
-296.0,34877.0
-507.0,44570.0
27.0,55515.0
416.0,83989.0
-399.0,50381.0
557.0,77310.0
515.0,79858.0
14.0,57166.0
460.0,77249.0
-298.0,37629.0
-343.0,37629.0
180.0,38355.0
52.0,66078.0
-511.0,73531.0
0.0,37900.0
-46.0,31552.0
75.0,31403.0
103.0,31403.0
-15.0,37900.0
-474.0,73531.0
-74.0,31552.0
-476.0,74696.0
-389.0,74696.0
-36.0,59825.0
-143.0,33985.0
149.0,76121.0
589.0,76121.0
558.0,56354.0
-21.0,9720.0
-108.0,83331.0
-64.0,83331.0
-189.0,1227.0
-51.0,1227.0
97.0,94.0
-448.0,10202.0
-152.0,9877.0
-123.0,9877.0
-477.0,10202.0
-193.0,50179.0
92.0,45641.0
-63.0,66209.0
145.0,64030.0
104.0,61377.0
164.0,81359.0
203.0,81359.0
273.0,56161.0
111.0,50593.0
504.0,45666.0
516.0,45666.0
4.0,45641.0
519.0,55180.0
-126.0,46853.0
-523.0,70404.0
588.0,51961.0
-465.0,70404.0
59.0,51815.0
-357.0,66506.0
-503.0,66506.0
-360.0,60268.0
-5.0,62193.0
-303.0,80310.0
-338.0,80310.0
-370.0,58699.0
-21.0,78449.0
-150.0,78449.0
585.0,71685.0
9.0,53472.0
-596.0,75800.0
155.0,51176.0
-249.0,69276.0
466.0,61608.0
9.0,62193.0
-426.0,77463.0
-400.0,77463.0
-513.0,67447.0
-286.0,77463.0
-128.0,71456.0
1.0,79063.0
-29.0,75205.0
122.0,52556.0
-592.0,55405.0
277.0,83026.0
-141.0,61555.0
24.0,51276.0
267.0,51033.0
587.0,58932.0
308.0,51033.0
-420.0,51761.0
-461.0,51761.0
65.0,51276.0
551.0,68484.0
-185.0,56072.0
209.0,80491.0
-141.0,41360.0
171.0,65194.0
-167.0,56543.0
23.0,70566.0
-17.0,55221.0
313.0,70566.0
127.0,77224.0
59.0,73697.0
24.0,45001.0
35.0,51315.0
171.0,71580.0
41.0,70182.0
78.0,56287.0
-186.0,65200.0
-371.0,65200.0
77.0,46847.0
-21.0,76411.0
-29.0,73195.0
324.0,74833.0
-27.0,74833.0
-13.0,73195.0
97.0,65928.0
-311.0,57360.0
-303.0,49202.0
338.0,2544.0
-355.0,49202.0
185.0,49409.0
115.0,65928.0
-156.0,65928.0
-188.0,57544.0
-108.0,49378.0
-117.0,58735.0
-41.0,45783.0
-26.0,44479.0
-72.0,58735.0
-55.0,44479.0
-460.0,85006.0
135.0,85006.0
43.0,82077.0
-444.0,54871.0
336.0,61488.0
520.0,36299.0
-514.0,50721.0
-543.0,50721.0
5.0,52827.0
-492.0,50721.0
-41.0,75579.0
-438.0,76953.0
125.0,58871.0
406.0,4212.0
2.0,4212.0
296.0,4212.0
-91.0,1742.0
-228.0,7935.0
-265.0,7935.0
468.0,66438.0
5.0,64756.0
24.0,64756.0
-199.0,58972.0
-130.0,69961.0
-275.0,69961.0
-192.0,54827.0
325.0,61018.0
-29.0,77284.0
221.0,41341.0
-156.0,50855.0
519.0,1282.0
580.0,46139.0
235.0,49830.0
126.0,46030.0
574.0,65374.0
365.0,49830.0
513.0,46079.0
-162.0,66746.0
-2.0,52249.0
331.0,70603.0
22.0,72855.0
-225.0,57824.0
-233.0,9069.0
-516.0,54795.0
452.0,60910.0
-62.0,71868.0
582.0,67119.0
116.0,56438.0
336.0,78639.0
-137.0,72851.0
-481.0,69593.0
-119.0,42177.0
-430.0,72278.0
70.0,74235.0
-510.0,78085.0
-101.0,52778.0
-338.0,55397.0
-353.0,51790.0
-146.0,33987.0
-415.0,51852.0
-38.0,33879.0
433.0,38627.0
322.0,46120.0
583.0,64335.0
385.0,63099.0
-281.0,63099.0
361.0,62460.0
-573.0,74130.0
-408.0,48728.0
460.0,55413.0
577.0,42361.0
-316.0,47470.0
-422.0,50102.0
-373.0,55413.0
99.0,54635.0
-280.0,61054.0
-98.0,72576.0
-545.0,55081.0
222.0,56596.0
122.0,46113.0
-544.0,51642.0
-480.0,39910.0
-96.0,62115.0
205.0,65526.0
-72.0,67849.0
6.0,67771.0
314.0,51414.0
-26.0,62115.0
83.0,39910.0
-132.0,67909.0
97.0,51751.0
-270.0,47934.0
123.0,62530.0
300.0,37406.0
420.0,49429.0
-143.0,50389.0
-568.0,37169.0
-287.0,75043.0
352.0,80190.0
216.0,56612.0
-122.0,72893.0
-153.0,72893.0
258.0,56612.0
-52.0,35312.0
-34.0,35312.0
-121.0,35399.0
-139.0,35399.0
-36.0,42880.0
53.0,69166.0
594.0,82238.0
249.0,78433.0
-447.0,81924.0
91.0,41948.0
-405.0,81924.0
-245.0,41948.0
-23.0,82216.0
-30.0,69166.0
-487.0,3663.0
300.0,31008.0
-509.0,3663.0
415.0,31845.0
106.0,31008.0
237.0,64128.0
246.0,83912.0
-486.0,67044.0
-2.0,63408.0
596.0,55680.0
502.0,70809.0
453.0,70809.0
563.0,70699.0
101.0,54664.0
522.0,84909.0
-455.0,60751.0
-431.0,60751.0
-57.0,47966.0
207.0,54998.0
25.0,54664.0
27.0,85337.0
188.0,55116.0
147.0,55058.0
-206.0,53790.0
-115.0,53790.0
-456.0,68430.0
-417.0,68430.0
-192.0,74545.0
54.0,54664.0
-231.0,53790.0
-117.0,83284.0
-50.0,52971.0
-59.0,36549.0
-243.0,57103.0
483.0,36549.0
-33.0,36549.0
-23.0,52971.0
247.0,67934.0
370.0,41527.0
319.0,62100.0
65.0,46147.0
-164.0,69760.0
301.0,72481.0
178.0,68225.0
143.0,68225.0
-493.0,66893.0
7.0,65941.0
24.0,65941.0
-147.0,58953.0
248.0,32258.0
345.0,62911.0
-436.0,68924.0
157.0,50306.0
433.0,63085.0
6.0,51585.0
101.0,53873.0
-324.0,69223.0
582.0,61404.0
-195.0,58981.0
-121.0,43388.0
355.0,72552.0
513.0,72394.0
-42.0,60022.0
-523.0,68905.0
-410.0,68792.0
-464.0,68846.0
434.0,72473.0
219.0,77365.0
326.0,66485.0
315.0,62818.0
523.0,66961.0
306.0,44363.0
78.0,71862.0
-393.0,74767.0
235.0,58071.0
63.0,71862.0
475.0,65021.0
152.0,57600.0
-479.0,74767.0
121.0,57600.0
-129.0,74997.0
-108.0,74997.0
229.0,74997.0
-200.0,55421.0
-184.0,55421.0
-435.0,69774.0
138.0,61781.0
445.0,78896.0
532.0,70511.0
-90.0,70511.0
600.0,72297.0
200.0,79792.0
232.0,78365.0
-103.0,78365.0
23.0,71775.0
-203.0,60326.0
83.0,2057.0
59.0,46260.0
283.0,75223.0
195.0,50178.0
403.0,71113.0
509.0,75223.0
406.0,75223.0
-99.0,75223.0
255.0,50178.0
-274.0,56969.0
-61.0,598.0
-349.0,56969.0
397.0,75115.0
-207.0,56969.0
-503.0,40818.0
-520.0,40835.0
-562.0,40818.0
-579.0,40835.0
249.0,59641.0
-103.0,58739.0
-34.0,53135.0
122.0,69739.0
-11.0,53135.0
70.0,69739.0
-231.0,30265.0
-221.0,74681.0
165.0,41660.0
278.0,74103.0
72.0,53921.0
132.0,53921.0
-513.0,30508.0
-108.0,36231.0
404.0,33174.0
73.0,32868.0
46.0,64531.0
44.0,72753.0
-341.0,27104.0
-594.0,36466.0
-499.0,49583.0
142.0,75556.0
504.0,64669.0
-521.0,56019.0
-224.0,42628.0
-558.0,49642.0
-457.0,57090.0
-235.0,28903.0
-398.0,49642.0
432.0,64352.0
112.0,57203.0
-311.0,74771.0
-547.0,57890.0
194.0,32125.0
-494.0,57090.0
-536.0,36466.0
29.0,46226.0
-457.0,62757.0
572.0,69682.0
-185.0,58136.0
-257.0,27104.0
-568.0,57090.0
-406.0,57203.0
-186.0,36466.0
493.0,69682.0
-296.0,75781.0
-330.0,44405.0
-416.0,27179.0
299.0,41526.0
-241.0,30929.0
177.0,57728.0
115.0,64669.0
-332.0,27179.0
152.0,64425.0
-339.0,49583.0
-76.0,71354.0
366.0,64669.0
-133.0,38298.0
-339.0,56019.0
58.0,50891.0
256.0,43771.0
93.0,66158.0
131.0,66337.0
-259.0,66337.0
119.0,55267.0
363.0,68145.0
-107.0,66384.0
-277.0,51535.0
199.0,47370.0
-453.0,71256.0
-572.0,72357.0
300.0,33412.0
-197.0,67225.0
-447.0,67225.0
53.0,50112.0
-46.0,68241.0
89.0,55061.0
588.0,63069.0
165.0,52267.0
186.0,55061.0
-520.0,43320.0
277.0,71350.0
483.0,71144.0
-496.0,29444.0
-474.0,54528.0
-211.0,67379.0
48.0,54040.0
-435.0,54040.0
-565.0,54528.0
484.0,82047.0
-375.0,75359.0
-324.0,54528.0
-139.0,67379.0
-505.0,54528.0
-185.0,52134.0
80.0,28544.0
-205.0,50988.0
-121.0,50988.0
-259.0,41811.0
533.0,69938.0
-102.0,69500.0
445.0,2575.0
87.0,34013.0
-141.0,69500.0
-255.0,55053.0
-251.0,61319.0
-308.0,71559.0
29.0,64523.0
234.0,51937.0
251.0,57135.0
484.0,57135.0
285.0,52230.0
-551.0,57135.0
578.0,58980.0
458.0,61388.0
17.0,55999.0
324.0,59234.0
403.0,57508.0
230.0,61192.0
-137.0,75690.0
-229.0,66617.0
-12.0,66671.0
126.0,55508.0
-138.0,77443.0
-64.0,63430.0
-85.0,63430.0
30.0,69166.0
-277.0,66617.0
100.0,84391.0
-446.0,69038.0
582.0,69038.0
-75.0,72785.0
51.0,72785.0
232.0,67629.0
91.0,59971.0
16.0,79124.0
56.0,79124.0
-591.0,51068.0
-193.0,61494.0
-64.0,76143.0
-30.0,76143.0
-136.0,76143.0
-11.0,69687.0
178.0,73855.0
-22.0,78335.0
-80.0,78335.0
-189.0,64044.0
-395.0,39319.0
292.0,57255.0
195.0,44011.0
111.0,2317.0
150.0,79447.0
36.0,2392.0
142.0,3573.0
28.0,1913.0
42.0,70207.0
-155.0,70207.0
116.0,46766.0
105.0,51520.0
-147.0,83421.0
-416.0,61883.0
577.0,13826.0
165.0,46766.0
-173.0,1826.0
458.0,1826.0
-259.0,82951.0
-291.0,24949.0
289.0,8174.0
-217.0,63580.0
472.0,47560.0
497.0,47560.0
-105.0,5901.0
445.0,47560.0
-362.0,58453.0
-171.0,81155.0
-13.0,64278.0
139.0,77973.0
494.0,64278.0
-32.0,75433.0
-53.0,78275.0
-34.0,78275.0
-140.0,75391.0
-162.0,50896.0
-257.0,50896.0
82.0,62278.0
-494.0,40848.0
-337.0,49741.0
318.0,58300.0
-488.0,40848.0
448.0,79564.0
315.0,72801.0
327.0,18081.0
393.0,49571.0
356.0,49571.0
288.0,71031.0
499.0,79513.0
577.0,71031.0
432.0,58933.0
209.0,56067.0
43.0,56067.0
156.0,56067.0
-400.0,46198.0
-105.0,80058.0
93.0,71315.0
270.0,67755.0
89.0,71071.0
273.0,71071.0
-317.0,36284.0
414.0,61131.0
246.0,67755.0
197.0,66953.0
-8.0,72080.0
-103.0,67474.0
-45.0,68212.0
-117.0,77412.0
344.0,77412.0
-337.0,58455.0
500.0,40038.0
98.0,74064.0
-300.0,67135.0
-375.0,40038.0
446.0,40038.0
-439.0,40038.0
-125.0,78007.0
-524.0,74319.0
-67.0,64444.0
68.0,33260.0
-72.0,38359.0
-598.0,33605.0
-551.0,33605.0
-570.0,33605.0
236.0,68332.0
-6.0,83568.0
-182.0,72153.0
-26.0,45057.0
-196.0,77737.0
-5.0,45057.0
47.0,76404.0
-7.0,65373.0
-294.0,51158.0
-395.0,51158.0
-216.0,67180.0
120.0,57390.0
56.0,65573.0
75.0,52462.0
-279.0,67180.0
446.0,62014.0
550.0,60033.0
88.0,46013.0
-586.0,62431.0
-196.0,53860.0
-165.0,60787.0
-99.0,49452.0
80.0,53860.0
198.0,55367.0
117.0,55781.0
475.0,44177.0
-446.0,70152.0
-538.0,70152.0
300.0,70152.0
-31.0,55483.0
-92.0,70230.0
274.0,44378.0
-44.0,81932.0
119.0,81139.0
-278.0,82309.0
541.0,70198.0
-88.0,81932.0
104.0,59413.0
80.0,58550.0
-540.0,47637.0
176.0,49384.0
-22.0,53271.0
166.0,71703.0
-329.0,47637.0
95.0,49384.0
78.0,61463.0
-287.0,62454.0
-244.0,75262.0
-193.0,49867.0
-407.0,72929.0
-424.0,47637.0
237.0,38221.0
36.0,46724.0
88.0,73218.0
104.0,73218.0
148.0,72177.0
509.0,37949.0
428.0,45419.0
165.0,79499.0
272.0,52260.0
-76.0,53827.0
-484.0,79499.0
-123.0,53827.0
331.0,47058.0
-380.0,47058.0
-313.0,47058.0
73.0,75018.0
-197.0,53715.0
-326.0,67514.0
-57.0,53575.0
-117.0,64016.0
-371.0,67514.0
-173.0,53942.0
276.0,55849.0
-236.0,53284.0
340.0,55849.0
480.0,51847.0
-499.0,83577.0
72.0,53740.0
-69.0,39097.0
-218.0,78416.0
-32.0,34611.0
-488.0,40169.0
-340.0,64724.0
-466.0,64724.0
-38.0,50347.0
63.0,63109.0
-148.0,48823.0
212.0,75935.0
175.0,47778.0
249.0,75935.0
200.0,47778.0
578.0,76283.0
264.0,79134.0
253.0,74252.0
110.0,62439.0
-255.0,64145.0
219.0,74252.0
144.0,56299.0
579.0,65470.0
-247.0,78103.0
-465.0,65470.0
-259.0,78103.0
-8.0,78103.0
74.0,52153.0
-269.0,74067.0
